TransactionID,TransactionType,Amount,TransactionDate,CustomerID,FullName,Email,Phone,AccountID,AccountType,Balance,OpeningDate,LoanID,LoanAmount,LoanType,StartDate,EndDate,InterestRate
817,withdrawal,466.1,2022-11-18,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,38,Credit,9710.61,2019-08-12,,,,,,
818,deposit,494.63,2023-08-15,23,Sarah Green,lnelson@example.net,(390)584-3409x128,199,Checking,4653.15,2022-08-19,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
819,withdrawal,21.32,2023-07-06,80,Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,168,Credit,8539.34,2023-03-25,,,,,,
820,withdrawal,499.36,2023-05-26,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,31,Savings,9139.78,2023-01-03,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
821,deposit,132.89,2021-08-02,67,Carly Mitchell,zachary24@example.org,(728)923-5061,132,Savings,3506.26,2019-12-04,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
822,withdrawal,48.55,2023-02-02,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
822,withdrawal,48.55,2023-02-02,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
823,withdrawal,43.47,2024-01-18,24,Philip Huynh,bgraham@example.net,8058324167,167,Checking,7140.83,2019-09-23,43.0,6815.56,Personal,2023-02-19,2033-12-16 04:59:17.907530,2.9
823,withdrawal,43.47,2024-01-18,24,Philip Huynh,bgraham@example.net,8058324167,167,Checking,7140.83,2019-09-23,68.0,15095.53,Auto,2021-10-26,2053-12-08 04:59:17.908990,4.58
823,withdrawal,43.47,2024-01-18,24,Philip Huynh,bgraham@example.net,8058324167,167,Checking,7140.83,2019-09-23,131.0,46561.79,Mortgage,2019-10-21,2033-08-13 04:59:17.913469,2.5
823,withdrawal,43.47,2024-01-18,24,Philip Huynh,bgraham@example.net,8058324167,167,Checking,7140.83,2019-09-23,140.0,33481.52,Personal,2023-07-14,2048-08-02 04:59:17.914125,5.06
824,withdrawal,116.77,2022-10-04,72,Jon Marshall,stacy20@example.com,001-608-454-5047x8890,148,Credit,6517.51,2022-08-30,36.0,37452.32,Mortgage,2019-08-26,2046-03-31 04:59:17.907071,4.04
825,deposit,173.35,2020-01-26,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,17,Checking,9213.84,2023-03-16,33.0,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
825,deposit,173.35,2020-01-26,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,17,Checking,9213.84,2023-03-16,35.0,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
825,deposit,173.35,2020-01-26,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,17,Checking,9213.84,2023-03-16,124.0,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
826,withdrawal,378.88,2023-05-17,18,Brian Day,mason61@example.net,345-785-9250x1644,99,Credit,8875.18,2020-04-22,,,,,,
827,deposit,206.76,2019-04-11,1,Chad Jensen,ambertaylor@example.org,6576129629,16,Savings,3999.07,2020-10-11,,,,,,
828,withdrawal,375.91,2023-02-04,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,90.0,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
828,withdrawal,375.91,2023-02-04,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,118.0,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
828,withdrawal,375.91,2023-02-04,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,132.0,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
828,withdrawal,375.91,2023-02-04,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,139.0,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
829,deposit,406.52,2020-03-25,35,Jesse Osborn,dennis81@example.org,(504)953-6008x457,56,Checking,9232.35,2022-06-13,,,,,,
830,withdrawal,205.97,2020-04-05,51,Christopher Harvey,bryantsean@example.com,430-515-7566,140,Credit,4750.66,2022-09-09,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
830,withdrawal,205.97,2020-04-05,51,Christopher Harvey,bryantsean@example.com,430-515-7566,140,Credit,4750.66,2022-09-09,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
831,deposit,59.2,2021-08-18,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,38,Credit,9710.61,2019-08-12,,,,,,
832,withdrawal,485.29,2023-08-24,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
833,withdrawal,362.98,2021-07-30,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,21.0,40181.66,Mortgage,2023-12-28,2034-08-06 04:59:17.906199,3.54
833,withdrawal,362.98,2021-07-30,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,85.0,11369.33,Personal,2023-09-17,2042-03-22 04:59:17.910079,4.66
833,withdrawal,362.98,2021-07-30,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,142.0,31200.58,Auto,2020-07-05,2030-04-29 04:59:17.914310,2.35
834,deposit,263.08,2019-10-26,34,Shelby Smith,carolyn11@example.com,580.272.0301x65432,123,Credit,8471.16,2021-09-05,,,,,,
835,withdrawal,177.93,2020-12-29,39,Anita Park,xpayne@example.net,806-211-4478x986,149,Savings,3717.19,2019-08-19,,,,,,
836,withdrawal,481.91,2021-05-26,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
836,withdrawal,481.91,2021-05-26,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
836,withdrawal,481.91,2021-05-26,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
837,withdrawal,192.85,2019-12-02,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,133,Savings,1388.48,2020-05-15,,,,,,
838,withdrawal,230.93,2023-07-31,85,Carol Miller,yfisher@example.org,6088279027,143,Savings,4040.05,2023-08-24,,,,,,
839,withdrawal,347.3,2023-11-08,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
839,withdrawal,347.3,2023-11-08,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
840,withdrawal,400.25,2020-12-17,39,Anita Park,xpayne@example.net,806-211-4478x986,149,Savings,3717.19,2019-08-19,,,,,,
841,deposit,152.3,2021-01-19,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,31,Savings,9139.78,2023-01-03,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
842,deposit,151.04,2023-11-13,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,61.0,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36
842,deposit,151.04,2023-11-13,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,77.0,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28
843,withdrawal,376.84,2019-09-19,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,38,Credit,9710.61,2019-08-12,,,,,,
844,withdrawal,134.21,2023-07-03,36,Crystal Burns,jbarry@example.net,001-295-729-2302,73,Savings,4937.91,2019-03-18,,,,,,
845,withdrawal,53.36,2021-10-22,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
845,withdrawal,53.36,2021-10-22,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
846,deposit,303.79,2023-11-18,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,15,Credit,646.6,2020-09-20,,,,,,
847,deposit,371.41,2019-03-25,17,Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,21,Credit,2371.32,2023-07-06,,,,,,
848,deposit,61.4,2019-04-23,35,Jesse Osborn,dennis81@example.org,(504)953-6008x457,82,Credit,6487.53,2019-09-18,,,,,,
849,withdrawal,168.52,2023-11-26,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,31.0,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93
849,withdrawal,168.52,2023-11-26,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,55.0,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05
849,withdrawal,168.52,2023-11-26,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,133.0,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6
850,withdrawal,182.03,2021-10-31,26,Francisco Potter,joneschristine@example.org,(564)921-3755x708,96,Checking,8090.98,2020-03-13,81.0,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87
851,deposit,248.92,2021-10-04,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,61.0,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36
851,deposit,248.92,2021-10-04,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,77.0,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28
852,deposit,250.75,2022-05-09,80,Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,11,Checking,4690.68,2023-10-15,,,,,,
853,withdrawal,375.89,2023-04-28,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
853,withdrawal,375.89,2023-04-28,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
854,deposit,486.32,2020-09-16,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,10,Credit,8482.27,2022-05-07,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
854,deposit,486.32,2020-09-16,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,10,Credit,8482.27,2022-05-07,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
855,deposit,129.53,2023-06-27,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
856,withdrawal,400.19,2022-09-13,23,Sarah Green,lnelson@example.net,(390)584-3409x128,121,Checking,8232.61,2019-06-27,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
857,deposit,45.15,2023-07-18,72,Jon Marshall,stacy20@example.com,001-608-454-5047x8890,148,Credit,6517.51,2022-08-30,36.0,37452.32,Mortgage,2019-08-26,2046-03-31 04:59:17.907071,4.04
858,withdrawal,168.76,2023-04-07,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
858,withdrawal,168.76,2023-04-07,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
859,deposit,216.06,2019-11-21,36,Crystal Burns,jbarry@example.net,001-295-729-2302,19,Savings,6933.89,2019-06-15,,,,,,
860,deposit,255.19,2020-03-14,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,90.0,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
860,deposit,255.19,2020-03-14,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,118.0,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
860,deposit,255.19,2020-03-14,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,132.0,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
860,deposit,255.19,2020-03-14,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,139.0,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
861,deposit,99.57,2020-01-22,1,Chad Jensen,ambertaylor@example.org,6576129629,178,Credit,6177.48,2023-12-16,,,,,,
862,withdrawal,273.01,2021-01-21,81,Richard Adams,wurobert@example.com,381.345.0592x7366,114,Checking,5238.53,2020-06-11,117.0,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
863,deposit,161.08,2019-02-19,23,Sarah Green,lnelson@example.net,(390)584-3409x128,142,Checking,8915.18,2022-06-17,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
864,withdrawal,130.18,2021-01-01,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,90.0,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
864,withdrawal,130.18,2021-01-01,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,118.0,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
864,withdrawal,130.18,2021-01-01,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,132.0,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
864,withdrawal,130.18,2021-01-01,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,139.0,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
865,withdrawal,244.97,2022-10-30,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
865,withdrawal,244.97,2022-10-30,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
866,withdrawal,35.55,2021-05-21,17,Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,8,Checking,9461.84,2021-05-11,,,,,,
867,withdrawal,97.69,2022-09-23,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
867,withdrawal,97.69,2022-09-23,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
867,withdrawal,97.69,2022-09-23,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
868,withdrawal,54.28,2022-12-21,17,Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,21,Credit,2371.32,2023-07-06,,,,,,
869,deposit,447.56,2021-07-25,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,44.0,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12
869,deposit,447.56,2021-07-25,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,48.0,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63
869,deposit,447.56,2021-07-25,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,76.0,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15
869,deposit,447.56,2021-07-25,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,138.0,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03
870,deposit,205.89,2021-05-10,84,Heather Wright,adamssheila@example.net,850-282-6951x4975,68,Credit,3099.1,2022-01-25,87.0,13931.18,Mortgage,2021-01-30,2036-10-09 04:59:17.910193,3.35
871,deposit,235.7,2020-02-08,1,Chad Jensen,ambertaylor@example.org,6576129629,174,Checking,3158.88,2023-10-09,,,,,,
872,deposit,54.83,2020-12-21,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,98.0,14765.02,Personal,2022-05-22,2032-08-04 04:59:17.910888,4.49
872,deposit,54.83,2020-12-21,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,102.0,14372.77,Auto,2021-10-18,2028-12-22 04:59:17.911129,3.14
872,deposit,54.83,2020-12-21,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,107.0,33774.39,Auto,2020-03-28,2036-08-07 04:59:17.911474,3.97
873,withdrawal,206.36,2021-07-31,29,David Rasmussen,fburns@example.net,9347152436,170,Checking,6560.6,2022-06-01,,,,,,
874,deposit,343.63,2021-06-12,39,Anita Park,xpayne@example.net,806-211-4478x986,77,Checking,7676.38,2021-05-26,,,,,,
875,deposit,199.47,2022-08-31,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,74,Credit,4382.28,2021-05-21,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
876,withdrawal,463.44,2019-12-09,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,65,Credit,9924.16,2019-10-25,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
877,deposit,461.68,2020-05-03,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,75,Checking,4000.76,2023-09-17,33.0,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
877,deposit,461.68,2020-05-03,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,75,Checking,4000.76,2023-09-17,35.0,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
877,deposit,461.68,2020-05-03,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,75,Checking,4000.76,2023-09-17,124.0,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
878,deposit,150.94,2024-01-16,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,184,Credit,856.98,2021-08-09,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
879,deposit,53.28,2021-01-13,48,Desiree Nelson,johnsonhaley@example.com,231.515.3313,86,Credit,6047.23,2021-08-02,34.0,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45
880,withdrawal,204.59,2019-06-29,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,190,Checking,3099.96,2023-05-05,,,,,,
881,withdrawal,70.27,2019-08-22,59,Vanessa James,colleendavis@example.org,891-740-2938,25,Savings,479.11,2020-04-26,,,,,,
882,deposit,498.69,2020-06-29,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,2.0,48933.91,Auto,2020-08-06,2036-11-01 04:59:17.905052,4.43
882,deposit,498.69,2020-06-29,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,80.0,47062.38,Mortgage,2019-10-22,2047-01-26 04:59:17.909784,6.27
883,deposit,157.75,2020-11-17,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,38,Credit,9710.61,2019-08-12,,,,,,
884,withdrawal,442.35,2021-02-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,44.0,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12
884,withdrawal,442.35,2021-02-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,48.0,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63
884,withdrawal,442.35,2021-02-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,76.0,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15
884,withdrawal,442.35,2021-02-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,138.0,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03
885,withdrawal,29.94,2022-05-12,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
885,withdrawal,29.94,2022-05-12,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
886,deposit,148.31,2019-04-04,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
886,deposit,148.31,2019-04-04,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
886,deposit,148.31,2019-04-04,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
887,deposit,413.38,2020-12-21,20,Christopher Hale,watsondarren@example.org,+1-917-489-0869x753,63,Checking,5108.1,2023-06-15,144.0,28988.77,Personal,2020-03-23,2028-05-28 04:59:17.914468,3.06
888,withdrawal,71.06,2019-07-10,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,89,Credit,1496.1,2021-06-16,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
888,withdrawal,71.06,2019-07-10,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,89,Credit,1496.1,2021-06-16,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
888,withdrawal,71.06,2019-07-10,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,89,Credit,1496.1,2021-06-16,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
889,deposit,194.21,2022-05-08,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,54,Checking,3929.98,2019-05-20,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
889,deposit,194.21,2022-05-08,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,54,Checking,3929.98,2019-05-20,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
890,deposit,255.18,2021-07-07,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,139,Checking,9847.69,2022-10-31,41.0,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
